<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2015.01.02	09:00:00	187.143	187.297	187.083	187.135	4677	0	43
2015.01.02	10:00:00	187.136	187.245	186.748	186.882	6511	0	43
2015.01.02	11:00:00	186.880	187.004	186.247	186.370	7238	0	43
2015.01.02	12:00:00	186.371	186.391	185.911	185.986	5746	0	43
2015.01.02	13:00:00	185.992	186.131	185.832	185.987	5548	0	43
2015.01.02	14:00:00	185.983	186.118	185.790	186.064	5646	0	43
2015.01.02	15:00:00	186.064	186.140	185.850	185.918	5551	0	43
2015.01.02	16:00:00	185.918	186.019	185.709	185.775	6622	0	40
2015.01.02	17:00:00	185.771	185.771	184.781	184.942	8989	0	43
2015.01.02	18:00:00	184.941	184.959	184.293	184.613	7760	0	43
2015.01.02	19:00:00	184.612	184.862	184.541	184.634	5154	0	42
2015.01.02	20:00:00	184.639	184.733	184.577	184.688	3564	0	43
2015.01.02	21:00:00	184.675	184.757	184.487	184.500	2917	0	77
2015.01.02	22:00:00	184.506	184.753	184.405	184.694	3107	0	85
2015.01.02	23:00:00	184.692	184.764	184.555	184.594	2032	0	80
2015.01.05	00:00:00	184.307	184.319	182.778	184.024	5173	0	90
2015.01.05	01:00:00	184.026	184.279	183.787	183.981	4752	0	80
2015.01.05	02:00:00	183.982	184.246	183.670	184.077	6148	0	80
2015.01.05	03:00:00	184.074	184.220	183.940	184.215	4621	0	85
2015.01.05	04:00:00	184.216	184.216	183.910	183.971	2918	0	85
2015.01.05	05:00:00	183.966	184.353	183.913	184.339	3567	0	80
2015.01.05	06:00:00	184.336	184.395	184.154	184.242	3058	0	81
2015.01.05	07:00:00	184.241	184.342	183.925	184.025	4594	0	43
2015.01.05	08:00:00	184.027	184.126	183.901	183.940	4485	0	43
2015.01.05	09:00:00	183.947	184.247	183.845	184.038	6006	0	43
2015.01.05	10:00:00	184.031	184.356	184.031	184.160	7927	0	43
2015.01.05	11:00:00	184.168	184.238	183.844	183.979	7654	0	43
2015.01.05	12:00:00	183.978	184.055	183.718	183.738	7016	0	43
2015.01.05	13:00:00	183.739	183.786	183.399	183.443	6668	0	43
2015.01.05	14:00:00	183.443	183.465	182.732	182.793	7640	0	43
2015.01.05	15:00:00	182.795	182.814	182.180	182.208	8240	0	43
2015.01.05	16:00:00	182.211	182.365	181.901	181.970	8978	0	43
2015.01.05	17:00:00	181.972	182.338	181.696	182.241	9259	0	43
2015.01.05	18:00:00	182.234	182.434	181.987	182.247	7971	0	43
2015.01.05	19:00:00	182.250	182.455	182.022	182.100	5570	0	43
2015.01.05	20:00:00	182.101	182.564	182.040	182.500	5142	0	43
2015.01.05	21:00:00	182.483	182.483	182.244	182.306	3558	0	85
2015.01.05	22:00:00	182.305	182.666	182.246	182.474	3393	0	80
2015.01.05	23:00:00	182.477	182.528	182.328	182.377	2077	0	80
2015.01.06	00:00:00	182.377	182.414	181.843	181.904	2741	0	80
2015.01.06	01:00:00	181.903	182.268	181.903	182.170	2852	0	80
2015.01.06	02:00:00	182.168	182.301	181.860	181.868	3804	0	85
2015.01.06	03:00:00	181.870	182.254	181.865	182.247	3450	0	76
2015.01.06	04:00:00	182.246	182.246	181.924	182.107	3765	0	85
2015.01.06	05:00:00	182.108	182.136	181.996	182.000	2606	0	85
2015.01.06	06:00:00	182.001	182.001	181.702	181.904	3072	0	85
2015.01.06	07:00:00	181.916	181.928	181.387	181.528	5309	0	43
2015.01.06	08:00:00	181.527	181.627	181.171	181.267	5939	0	43
2015.01.06	09:00:00	181.266	181.668	181.229	181.487	6950	0	43
2015.01.06	10:00:00	181.487	181.575	180.909	181.194	8667	0	43
2015.01.06	11:00:00	181.196	181.273	180.319	180.643	8603	0	43
2015.01.06	12:00:00	180.641	180.666	180.355	180.658	7470	0	43
2015.01.06	13:00:00	180.658	181.371	180.647	181.249	7459	0	43
2015.01.06	14:00:00	181.248	181.396	180.806	180.850	7364	0	43
2015.01.06	15:00:00	180.847	180.898	180.456	180.618	8248	0	43
2015.01.06	16:00:00	180.617	180.820	180.215	180.348	8421	0	43
2015.01.06	17:00:00	180.358	180.724	180.048	180.064	9907	0	43
2015.01.06	18:00:00	180.065	180.233	179.371	179.389	9993	0	43
2015.01.06	19:00:00	179.394	179.848	179.209	179.746	8905	0	43
2015.01.06	20:00:00	179.742	179.776	179.251	179.772	7554	0	43
2015.01.06	21:00:00	179.755	179.957	179.583	179.845	5396	0	85
2015.01.06	22:00:00	179.846	180.015	179.524	179.526	6071	0	85
2015.01.06	23:00:00	179.525	179.626	179.262	179.262	2876	0	80
2015.01.07	00:00:00	179.261	179.619	179.117	179.502	4473	0	80
2015.01.07	01:00:00	179.503	179.605	179.400	179.553	2845	0	80
2015.01.07	02:00:00	179.552	179.857	179.546	179.617	3831	0	85
2015.01.07	03:00:00	179.622	180.181	179.606	180.181	4008	0	85
2015.01.07	04:00:00	180.182	180.379	180.178	180.227	3110	0	85
2015.01.07	05:00:00	180.228	180.255	180.000	180.204	2741	0	85
2015.01.07	06:00:00	180.202	180.312	180.121	180.177	2528	0	85
2015.01.07	07:00:00	180.193	180.249	179.827	179.933	4374	0	43
2015.01.07	08:00:00	179.934	180.125	179.816	180.114	4566	0	43
2015.01.07	09:00:00	180.114	180.539	179.998	180.247	7149	0	43
2015.01.07	10:00:00	180.246	180.469	180.080	180.106	8274	0	43
2015.01.07	11:00:00	180.107	180.191	179.566	179.653	8217	0	43
2015.01.07	12:00:00	179.654	180.374	179.538	180.365	8767	0	43
2015.01.07	13:00:00	180.367	180.367	180.016	180.122	7722	0	43
2015.01.07	14:00:00	180.121	180.347	180.068	180.259	7131	0	43
2015.01.07	15:00:00	180.257	180.637	180.234	180.350	8691	0	43
2015.01.07	16:00:00	180.351	180.379	179.960	180.233	8903	0	43
2015.01.07	17:00:00	180.233	180.513	179.837	179.888	9052	0	43
2015.01.07	18:00:00	179.886	180.206	179.699	180.141	8942	0	43
2015.01.07	19:00:00	180.143	180.263	180.002	180.258	6497	0	43
2015.01.07	20:00:00	180.258	180.325	179.933	180.019	6215	0	43
2015.01.07	21:00:00	180.020	180.269	179.721	179.835	7982	0	85
2015.01.07	22:00:00	179.834	180.070	179.834	179.978	4992	0	85
2015.01.07	23:00:00	179.975	180.182	179.852	180.128	2359	0	82
2015.01.08	00:00:00	180.124	180.286	180.084	180.210	2471	0	80
2015.01.08	01:00:00	180.209	180.353	180.083	180.137	2984	0	80
2015.01.08	02:00:00	180.138	180.435	180.066	180.395	3804	0	85
2015.01.08	03:00:00	180.394	180.714	180.303	180.650	4101	0	85
2015.01.08	04:00:00	180.649	180.714	180.503	180.620	2893	0	85
2015.01.08	05:00:00	180.619	180.770	180.549	180.612	3037	0	85
2015.01.08	06:00:00	180.613	180.726	180.508	180.618	2409	0	85
2015.01.08	07:00:00	180.628	180.628	180.408	180.582	3794	0	43
2015.01.08	08:00:00	180.581	180.885	180.580	180.847	4100	0	43
2015.01.08	09:00:00	180.848	180.922	180.472	180.561	5778	0	43
2015.01.08	10:00:00	180.560	180.568	179.990	180.036	7646	0	43
2015.01.08	11:00:00	180.034	180.307	180.019	180.256	6930	0	43
2015.01.08	12:00:00	180.256	180.575	180.239	180.404	7026	0	43
2015.01.08	13:00:00	180.403	180.571	180.284	180.413	6131	0	43
2015.01.08	14:00:00	180.414	180.612	180.275	180.403	6892	0	43
2015.01.08	15:00:00	180.403	180.518	180.053	180.077	7425	0	43
2015.01.08	16:00:00	180.076	180.355	179.967	180.355	8122	0	43
2015.01.08	17:00:00	180.354	180.609	180.242	180.475	8167	0	43
2015.01.08	18:00:00	180.478	180.798	180.422	180.654	6922	0	43
2015.01.08	19:00:00	180.657	180.671	180.504	180.644	4991	0	43
2015.01.08	20:00:00	180.642	180.811	180.581	180.631	4485	0	43
2015.01.08	21:00:00	180.607	180.767	180.457	180.481	3589	0	85
2015.01.08	22:00:00	180.482	180.580	180.394	180.428	2854	0	85
2015.01.08	23:00:00	180.430	180.560	180.382	180.482	2093	0	82
2015.01.09	00:00:00	180.482	180.679	180.423	180.523	2667	0	80
2015.01.09	01:00:00	180.529	180.809	180.521	180.684	3390	0	80
2015.01.09	02:00:00	180.685	180.875	180.604	180.820	3136	0	85
2015.01.09	03:00:00	180.821	180.821	180.350	180.411	4073	0	85
2015.01.09	04:00:00	180.419	180.513	180.243	180.310	3494	0	85
2015.01.09	05:00:00	180.307	180.478	180.288	180.392	1941	0	85
2015.01.09	06:00:00	180.391	180.392	180.011	180.077	3153	0	85
2015.01.09	07:00:00	180.088	180.176	179.924	180.135	4352	0	43
2015.01.09	08:00:00	180.138	180.272	180.064	180.207	3824	0	43
2015.01.09	09:00:00	180.206	180.331	180.067	180.281	4910	0	43
2015.01.09	10:00:00	180.280	180.494	180.162	180.454	6637	0	43
2015.01.09	11:00:00	180.449	180.820	180.370	180.538	7639	0	43
2015.01.09	12:00:00	180.540	180.654	180.367	180.614	6552	0	43
2015.01.09	13:00:00	180.612	180.829	180.506	180.660	6089	0	43
2015.01.09	14:00:00	180.662	180.663	180.316	180.341	5791	0	43
2015.01.09	15:00:00	180.345	180.906	180.030	180.673	9738	0	43
2015.01.09	16:00:00	180.675	180.835	179.998	180.107	9712	0	43
2015.01.09	17:00:00	180.111	180.350	179.918	180.032	10243	0	43
2015.01.09	18:00:00	180.037	180.051	179.491	179.750	8979	0	43
2015.01.09	19:00:00	179.749	179.885	179.452	179.507	5699	0	43
2015.01.09	20:00:00	179.507	179.760	179.489	179.672	5090	0	43
2015.01.09	21:00:00	179.662	179.780	179.608	179.759	3619	0	85
2015.01.09	22:00:00	179.762	179.893	179.674	179.761	3485	0	85
2015.01.09	23:00:00	179.759	179.784	179.493	179.493	2813	0	80
2015.01.12	00:00:00	179.540	179.741	179.398	179.696	3119	0	80
2015.01.12	01:00:00	179.698	179.698	179.339	179.546	2768	0	80
2015.01.12	02:00:00	179.552	179.635	179.387	179.473	2902	0	85
2015.01.12	03:00:00	179.472	179.588	179.352	179.569	2702	0	85
2015.01.12	04:00:00	179.570	179.693	179.495	179.505	2254	0	79
2015.01.12	05:00:00	179.506	179.524	179.327	179.370	2586	0	85
2015.01.12	06:00:00	179.371	179.401	179.279	179.306	1640	0	85
2015.01.12	07:00:00	179.326	179.330	179.050	179.137	3931	0	43
2015.01.12	08:00:00	179.136	179.471	179.110	179.346	3898	0	43
2015.01.12	09:00:00	179.345	179.486	179.259	179.305	5066	0	43
2015.01.12	10:00:00	179.306	179.567	179.006	179.430	8784	0	43
2015.01.12	11:00:00	179.428	180.142	179.368	180.142	7707	0	43
2015.01.12	12:00:00	180.139	180.375	180.102	180.176	7260	0	43
2015.01.12	13:00:00	180.176	180.526	180.169	180.495	5909	0	43
2015.01.12	14:00:00	180.494	180.516	180.243	180.318	6672	0	43
2015.01.12	15:00:00	180.318	180.401	179.995	180.143	8121	0	43
2015.01.12	16:00:00	180.144	180.168	179.400	179.529	8892	0	43
2015.01.12	17:00:00	179.530	179.608	179.205	179.579	9587	0	43
2015.01.12	18:00:00	179.580	179.674	179.285	179.441	7949	0	43
2015.01.12	19:00:00	179.441	179.514	179.249	179.374	6298	0	43
2015.01.12	20:00:00	179.377	179.643	179.161	179.614	6158	0	43
2015.01.12	21:00:00	179.601	179.658	179.438	179.597	3705	0	82
2015.01.12	22:00:00	179.596	179.625	179.408	179.578	3434	0	79
2015.01.12	23:00:00	179.579	179.594	179.437	179.474	2023	0	80
2015.01.13	00:00:00	179.481	179.576	179.440	179.485	2513	0	80
2015.01.13	01:00:00	179.486	179.667	179.402	179.491	2899	0	80
2015.01.13	02:00:00	179.478	179.482	178.725	178.753	5447	0	85
2015.01.13	03:00:00	178.752	178.936	178.669	178.848	4887	0	85
2015.01.13	04:00:00	178.846	179.104	178.747	179.035	3552	0	85
2015.01.13	05:00:00	179.036	179.112	178.857	179.012	2891	0	85
2015.01.13	06:00:00	179.016	179.473	178.944	179.461	4210	0	85
2015.01.13	07:00:00	179.472	179.924	179.343	179.859	5582	0	43
2015.01.13	08:00:00	179.864	180.062	179.690	179.796	5451	0	43
2015.01.13	09:00:00	179.799	179.799	179.014	179.055	7106	0	43
2015.01.13	10:00:00	179.056	179.262	178.792	178.890	8503	0	43
2015.01.13	11:00:00	178.888	179.094	178.450	179.058	8915	0	43
2015.01.13	12:00:00	179.059	179.215	178.757	179.043	7425	0	43
2015.01.13	13:00:00	179.042	179.603	178.973	179.585	7521	0	43
2015.01.13	14:00:00	179.584	179.971	179.545	179.727	7636	0	43
2015.01.13	15:00:00	179.729	179.774	179.337	179.486	7520	0	43
2015.01.13	16:00:00	179.486	180.072	179.481	179.751	8968	0	43
2015.01.13	17:00:00	179.749	179.963	179.502	179.813	8871	0	43
2015.01.13	18:00:00	179.812	179.842	179.173	179.181	8214	0	43
2015.01.13	19:00:00	179.182	179.185	178.796	178.831	7233	0	43
2015.01.13	20:00:00	178.829	179.007	178.246	178.350	8099	0	43
2015.01.13	21:00:00	178.353	178.454	178.073	178.247	6707	0	85
2015.01.13	22:00:00	178.246	178.752	178.246	178.633	5954	0	85
2015.01.13	23:00:00	178.632	178.798	178.577	178.719	2233	0	82
2015.01.14	00:00:00	178.722	178.810	178.570	178.725	2701	0	80
2015.01.14	01:00:00	178.722	178.792	178.429	178.658	3276	0	80
2015.01.14	02:00:00	178.659	178.838	178.260	178.474	6035	0	85
2015.01.14	03:00:00	178.473	178.636	178.232	178.278	4823	0	80
2015.01.14	04:00:00	178.274	178.350	177.899	177.974	4916	0	85
2015.01.14	05:00:00	177.972	178.012	177.694	177.998	3908	0	85
2015.01.14	06:00:00	177.997	178.100	177.710	177.829	3822	0	85
2015.01.14	07:00:00	177.838	177.881	177.445	177.578	6183	0	43
2015.01.14	08:00:00	177.578	177.621	176.899	177.127	6812	0	43
2015.01.14	09:00:00	177.125	178.312	177.086	178.032	7688	0	43
2015.01.14	10:00:00	178.032	178.041	176.912	177.055	9516	0	43
2015.01.14	11:00:00	177.056	177.644	176.828	177.532	8887	0	43
2015.01.14	12:00:00	177.532	177.924	177.530	177.543	7356	0	43
2015.01.14	13:00:00	177.543	177.745	177.195	177.518	7687	0	43
2015.01.14	14:00:00	177.519	177.734	177.280	177.395	7609	0	43
2015.01.14	15:00:00	177.394	177.579	177.053	177.434	9819	0	43
2015.01.14	16:00:00	177.428	177.737	177.355	177.410	10014	0	43
2015.01.14	17:00:00	177.409	177.821	177.269	177.795	9707	0	43
2015.01.14	18:00:00	177.798	177.971	177.662	177.858	8801	0	43
2015.01.14	19:00:00	177.860	178.207	177.749	178.126	7420	0	43
2015.01.14	20:00:00	178.125	178.226	177.892	178.066	6877	0	43
2015.01.14	21:00:00	178.048	178.679	178.034	178.467	5618	0	85
2015.01.14	22:00:00	178.466	178.699	178.455	178.656	5276	0	85
2015.01.14	23:00:00	178.652	178.758	178.597	178.679	2371	0	82
2015.01.15	00:00:00	178.676	178.738	178.375	178.597	2565	0	80
2015.01.15	01:00:00	178.595	178.895	178.535	178.864	2929	0	80
2015.01.15	02:00:00	178.863	179.348	178.863	179.300	4922	0	85
2015.01.15	03:00:00	179.301	179.430	179.146	179.260	4060	0	85
2015.01.15	04:00:00	179.261	179.497	179.244	179.323	3734	0	85
2015.01.15	05:00:00	179.327	179.357	179.148	179.295	2785	0	85
2015.01.15	06:00:00	179.298	179.330	179.140	179.251	2866	0	85
2015.01.15	07:00:00	179.253	179.408	179.207	179.326	4810	0	43
2015.01.15	08:00:00	179.327	179.560	179.150	179.208	5120	0	43
2015.01.15	09:00:00	179.209	179.219	178.803	179.043	6941	0	43
2015.01.15	10:00:00	179.042	179.227	178.805	178.887	7762	0	43
2015.01.15	11:00:00	178.887	178.948	176.962	177.600	9245	0	43
2015.01.15	12:00:00	177.600	178.063	177.261	177.413	10306	0	50
2015.01.15	13:00:00	177.416	177.847	177.075	177.509	9894	0	43
2015.01.15	14:00:00	177.508	178.083	177.336	177.662	9930	0	43
2015.01.15	15:00:00	177.663	178.124	177.281	178.048	9752	0	43
2015.01.15	16:00:00	178.046	178.355	177.301	177.455	10223	0	43
2015.01.15	17:00:00	177.471	177.969	177.085	177.243	10297	0	43
2015.01.15	18:00:00	177.246	177.562	177.071	177.288	9417	0	43
2015.01.15	19:00:00	177.282	177.304	176.522	176.845	8472	0	43
2015.01.15	20:00:00	176.845	176.921	176.525	176.814	7681	0	43
2015.01.15	21:00:00	176.803	177.146	176.736	176.879	5517	0	85
2015.01.15	22:00:00	176.880	176.972	176.379	176.445	4899	0	85
2015.01.15	23:00:00	176.441	176.639	176.252	176.252	4294	0	80
2015.01.16	00:00:00	176.262	176.428	175.775	176.331	4486	0	86
2015.01.16	01:00:00	176.348	176.788	176.071	176.269	5560	0	80
2015.01.16	02:00:00	176.270	176.586	176.134	176.459	5765	0	80
2015.01.16	03:00:00	176.465	176.727	176.375	176.385	5087	0	80
2015.01.16	04:00:00	176.383	176.513	175.851	176.053	6181	0	80
2015.01.16	05:00:00	176.054	176.573	176.054	176.501	4680	0	85
2015.01.16	06:00:00	176.502	176.772	176.346	176.688	3556	0	85
2015.01.16	07:00:00	176.707	176.767	176.484	176.655	5861	0	43
2015.01.16	08:00:00	176.649	177.154	176.649	176.770	6393	0	43
2015.01.16	09:00:00	176.767	177.357	176.767	177.111	7683	0	43
2015.01.16	10:00:00	177.116	177.609	177.039	177.201	7456	0	43
2015.01.16	11:00:00	177.206	177.428	176.956	177.186	7059	0	43
2015.01.16	12:00:00	177.193	177.429	177.047	177.153	7054	0	43
2015.01.16	13:00:00	177.154	177.536	177.094	177.472	6168	0	43
2015.01.16	14:00:00	177.465	177.471	176.642	176.824	6028	0	43
2015.01.16	15:00:00	176.821	177.158	176.560	177.125	8087	0	43
2015.01.16	16:00:00	177.124	177.513	177.031	177.271	10867	0	43
2015.01.16	17:00:00	177.275	178.031	177.195	177.774	11799	0	43
2015.01.16	18:00:00	177.772	177.939	177.497	177.686	9730	0	43
2015.01.16	19:00:00	177.686	178.055	177.667	178.050	7832	0	43
2015.01.16	20:00:00	178.045	178.062	177.781	177.978	7160	0	43
2015.01.16	21:00:00	177.966	178.199	177.792	178.159	3879	0	85
2015.01.16	22:00:00	178.166	178.301	177.986	178.237	4285	0	85
2015.01.16	23:00:00	178.243	178.290	177.701	178.008	5272	0	81
2015.01.19	00:00:00	177.739	177.828	177.481	177.682	3193	0	52
2015.01.19	01:00:00	177.678	178.060	177.666	178.028	3834	0	40
2015.01.19	02:00:00	178.015	178.119	177.538	177.770	4405	0	43
2015.01.19	03:00:00	177.770	177.773	177.114	177.401	4887	0	42
2015.01.19	04:00:00	177.402	177.549	177.290	177.338	3427	0	41
2015.01.19	05:00:00	177.340	177.350	176.975	177.293	3821	0	40
2015.01.19	06:00:00	177.276	177.390	177.024	177.235	2929	0	36
2015.01.19	07:00:00	177.204	177.475	177.138	177.321	2955	0	35
2015.01.19	08:00:00	177.324	177.456	177.223	177.337	3774	0	42
2015.01.19	09:00:00	177.306	177.370	177.112	177.290	4664	0	14
2015.01.19	10:00:00	177.241	177.806	177.139	177.588	5165	0	14
2015.01.19	11:00:00	177.587	177.965	177.461	177.745	4224	0	43
2015.01.19	12:00:00	177.746	177.861	177.518	177.604	3724	0	43
2015.01.19	13:00:00	177.606	178.038	177.553	177.957	3588	0	43
2015.01.19	14:00:00	177.959	178.040	177.682	177.687	3215	0	43
2015.01.19	15:00:00	177.685	177.926	177.660	177.841	3699	0	43
2015.01.19	16:00:00	177.844	178.150	177.841	178.119	3666	0	43
2015.01.19	17:00:00	178.118	178.345	178.069	178.121	3357	0	43
2015.01.19	18:00:00	178.125	178.290	177.646	177.803	3059	0	43
2015.01.19	19:00:00	177.807	177.889	177.634	177.798	2446	0	14
2015.01.19	20:00:00	177.825	177.896	177.719	177.785	1953	0	43
2015.01.19	21:00:00	177.775	177.995	177.768	177.887	2222	0	82
2015.01.19	22:00:00	177.886	177.914	177.608	177.672	2328	0	81
2015.01.19	23:00:00	177.673	177.831	177.527	177.571	2279	0	80
2015.01.20	00:00:00	177.644	177.726	177.548	177.684	1206	0	80
2015.01.20	01:00:00	177.677	177.879	177.501	177.627	2838	0	80
2015.01.20	02:00:00	177.626	177.818	177.558	177.807	3440	0	85
2015.01.20	03:00:00	177.806	178.060	177.591	177.975	4805	0	85
2015.01.20	04:00:00	177.974	178.205	177.861	178.184	3747	0	85
2015.01.20	05:00:00	178.188	178.195	177.934	178.088	2298	0	84
2015.01.20	06:00:00	178.091	178.191	177.999	178.144	1842	0	85
2015.01.20	07:00:00	178.157	178.387	178.141	178.382	2433	0	43
2015.01.20	08:00:00	178.383	178.653	178.352	178.592	3174	0	43
2015.01.20	09:00:00	178.598	178.774	178.365	178.584	4189	0	43
2015.01.20	10:00:00	178.585	178.714	178.335	178.564	5108	0	43
2015.01.20	11:00:00	178.561	179.298	178.513	179.266	5113	0	43
2015.01.20	12:00:00	179.271	179.594	179.152	179.307	4574	0	43
2015.01.20	13:00:00	179.311	179.883	179.300	179.702	4734	0	43
2015.01.20	14:00:00	179.704	180.070	179.682	179.995	4339	0	43
2015.01.20	15:00:00	180.000	180.200	179.778	180.066	5107	0	43
2015.01.20	16:00:00	180.070	180.260	179.647	179.824	6564	0	43
2015.01.20	17:00:00	179.827	180.053	179.683	179.785	6779	0	45
2015.01.20	18:00:00	179.788	179.911	179.470	179.599	5639	0	43
2015.01.20	19:00:00	179.595	179.957	179.572	179.830	3981	0	43
2015.01.20	20:00:00	179.832	180.049	179.679	180.043	3516	0	43
2015.01.20	21:00:00	180.045	180.140	179.959	180.071	3838	0	58
2015.01.20	22:00:00	180.069	180.086	179.773	179.836	3343	0	85
2015.01.20	23:00:00	179.837	180.004	179.778	179.855	2825	0	85
2015.01.21	00:00:00	179.913	179.913	179.720	179.743	1621	0	76
2015.01.21	01:00:00	179.747	179.821	179.637	179.674	2225	0	80
2015.01.21	02:00:00	179.671	179.784	179.411	179.525	3904	0	85
2015.01.21	03:00:00	179.524	179.598	179.318	179.374	3226	0	85
2015.01.21	04:00:00	179.373	179.548	179.038	179.212	3515	0	85
2015.01.21	05:00:00	179.209	179.391	178.425	178.520	5303	0	83
2015.01.21	06:00:00	178.519	178.774	178.451	178.574	4274	0	85
2015.01.21	07:00:00	178.592	178.707	178.469	178.707	2789	0	43
2015.01.21	08:00:00	178.710	178.716	178.008	178.157	4206	0	43
2015.01.21	09:00:00	178.160	178.472	178.104	178.404	4480	0	43
2015.01.21	10:00:00	178.406	178.711	178.383	178.620	4959	0	43
2015.01.21	11:00:00	178.625	178.673	177.432	177.885	5984	0	43
2015.01.21	12:00:00	177.879	178.115	177.735	177.854	4290	0	43
2015.01.21	13:00:00	177.853	178.062	177.609	177.612	4214	0	43
2015.01.21	14:00:00	177.620	177.726	177.337	177.595	4310	0	43
2015.01.21	15:00:00	177.598	177.603	177.157	177.294	6213	0	43
2015.01.21	16:00:00	177.295	177.530	177.036	177.503	7919	0	43
2015.01.21	17:00:00	177.504	178.026	177.356	177.950	8942	0	43
2015.01.21	18:00:00	177.952	178.278	177.631	178.153	6146	0	43
2015.01.21	19:00:00	178.151	178.498	178.000	178.272	4481	0	43
2015.01.21	20:00:00	178.274	178.362	178.072	178.170	3430	0	43
2015.01.21	21:00:00	178.159	178.427	178.015	178.348	3932	0	85
2015.01.21	22:00:00	178.349	178.557	178.145	178.238	3167	0	85
2015.01.21	23:00:00	178.244	178.600	178.196	178.567	2178	0	85
2015.01.22	00:00:00	178.604	178.622	178.342	178.525	1762	0	48
2015.01.22	01:00:00	178.530	178.611	178.393	178.428	2477	0	80
2015.01.22	02:00:00	178.429	178.885	178.404	178.676	3446	0	83
2015.01.22	03:00:00	178.675	178.814	178.488	178.796	2935	0	85
2015.01.22	04:00:00	178.795	178.898	178.737	178.857	2641	0	85
2015.01.22	05:00:00	178.858	179.188	178.856	179.074	2878	0	85
2015.01.22	06:00:00	179.075	179.106	178.607	178.714	2207	0	85
2015.01.22	07:00:00	178.716	178.865	178.671	178.784	2269	0	43
2015.01.22	08:00:00	178.782	178.992	178.697	178.776	2455	0	43
2015.01.22	09:00:00	178.785	178.790	178.381	178.510	3769	0	43
2015.01.22	10:00:00	178.517	178.812	178.517	178.565	4762	0	43
2015.01.22	11:00:00	178.566	178.706	178.301	178.356	4483	0	43
2015.01.22	12:00:00	178.359	178.826	178.329	178.649	4260	0	43
2015.01.22	13:00:00	178.653	178.674	178.485	178.562	3946	0	43
2015.01.22	14:00:00	178.566	178.869	178.385	178.760	5728	0	43
2015.01.22	15:00:00	178.757	178.935	178.337	178.506	7739	0	44
2015.01.22	16:00:00	178.510	178.650	177.512	177.651	9503	0	45
2015.01.22	17:00:00	177.654	177.892	177.440	177.877	7807	0	37
2015.01.22	18:00:00	177.875	177.955	177.191	177.466	6019	0	43
2015.01.22	19:00:00	177.469	177.654	177.259	177.443	5261	0	43
2015.01.22	20:00:00	177.451	177.849	177.400	177.693	4348	0	43
2015.01.22	21:00:00	177.683	177.750	177.496	177.711	4326	0	85
2015.01.22	22:00:00	177.707	177.949	177.677	177.863	4827	0	85
2015.01.22	23:00:00	177.860	177.937	177.581	177.779	4280	0	81
2015.01.23	00:00:00	177.830	178.105	177.635	178.020	2272	0	80
2015.01.23	01:00:00	178.019	178.485	177.950	178.111	3741	0	81
2015.01.23	02:00:00	178.105	178.127	177.719	177.994	4389	0	85
2015.01.23	03:00:00	177.995	178.001	177.748	177.928	3419	0	85
2015.01.23	04:00:00	177.930	177.970	177.548	177.742	2904	0	85
2015.01.23	05:00:00	177.743	177.842	177.610	177.675	2121	0	48
2015.01.23	06:00:00	177.675	177.798	177.623	177.798	2467	0	85
2015.01.23	07:00:00	177.797	177.850	177.497	177.497	3560	0	43
2015.01.23	08:00:00	177.502	177.594	177.225	177.250	3521	0	43
2015.01.23	09:00:00	177.252	177.594	176.774	177.034	4360	0	43
2015.01.23	10:00:00	177.035	177.446	176.969	177.254	6811	0	43
2015.01.23	11:00:00	177.253	177.432	176.764	177.359	6423	0	44
2015.01.23	12:00:00	177.373	177.625	176.910	177.166	5110	0	43
2015.01.23	13:00:00	177.167	177.374	176.488	176.677	5026	0	43
2015.01.23	14:00:00	176.684	176.951	176.122	176.871	7318	0	43
2015.01.23	15:00:00	176.870	177.048	176.554	176.749	6818	0	43
2015.01.23	16:00:00	176.753	176.888	176.451	176.616	6810	0	43
2015.01.23	17:00:00	176.614	177.014	176.472	177.011	6971	0	43
2015.01.23	18:00:00	177.016	177.112	176.819	176.936	5291	0	43
2015.01.23	19:00:00	176.937	177.132	176.834	176.947	3590	0	43
2015.01.23	20:00:00	176.948	176.955	176.627	176.659	3595	0	43
2015.01.23	21:00:00	176.650	176.901	176.640	176.786	3724	0	85
2015.01.23	22:00:00	176.787	176.842	176.494	176.674	3071	0	85
2015.01.23	23:00:00	176.673	176.676	176.414	176.451	3003	0	81
2015.01.26	00:00:00	176.357	176.677	176.187	176.469	2211	0	80
2015.01.26	01:00:00	176.480	176.636	175.725	176.019	4553	0	80
2015.01.26	02:00:00	176.020	176.957	175.973	176.493	5835	0	80
2015.01.26	03:00:00	176.487	176.729	176.350	176.580	3652	0	85
2015.01.26	04:00:00	176.579	176.670	176.255	176.330	2658	0	85
2015.01.26	05:00:00	176.329	176.428	176.162	176.288	2513	0	85
2015.01.26	06:00:00	176.287	176.376	176.210	176.376	1776	0	85
2015.01.26	07:00:00	176.397	176.580	176.362	176.574	2347	0	43
2015.01.26	08:00:00	176.573	177.234	176.483	177.118	3376	0	43
2015.01.26	09:00:00	177.121	177.718	177.076	177.708	4612	0	43
2015.01.26	10:00:00	177.700	177.796	177.398	177.558	6054	0	43
2015.01.26	11:00:00	177.561	177.739	177.182	177.256	5366	0	43
