<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.04.15	09:00:00	1.83478	1.83556	1.83126	1.83433	7306	4153097000	31
2016.04.15	10:00:00	1.83433	1.83564	1.83186	1.83417	10072	7328290000	31
2016.04.15	11:00:00	1.83423	1.83543	1.83237	1.83477	9393	6226600000	31
2016.04.15	12:00:00	1.83475	1.83763	1.83331	1.83616	8408	6147948000	31
2016.04.15	13:00:00	1.83615	1.83901	1.83523	1.83752	9063	6537064000	31
2016.04.15	14:00:00	1.83750	1.84061	1.83716	1.84006	8878	6644800000	35
2016.04.15	15:00:00	1.84003	1.84362	1.83970	1.84147	11039	7044762000	31
2016.04.15	16:00:00	1.84147	1.84395	1.83914	1.84242	11711	7778900000	31
2016.04.15	17:00:00	1.84235	1.84361	1.83966	1.84018	13068	8410250000	31
2016.04.15	18:00:00	1.84017	1.84344	1.83954	1.84218	10289	8299950000	31
2016.04.15	19:00:00	1.84216	1.84368	1.84108	1.84169	7358	7074853000	31
2016.04.15	20:00:00	1.84170	1.84243	1.84021	1.84075	7636	7611650000	35
2016.04.15	21:00:00	1.84076	1.84174	1.83953	1.83971	6290	6598250000	34
2016.04.15	22:00:00	1.83968	1.84023	1.83904	1.83981	5700	6062400000	39
2016.04.15	23:00:00	1.83979	1.84053	1.83709	1.83709	2354	1995449000	31
2016.04.18	00:00:00	1.85288	1.85295	1.84887	1.85072	1072	1150960000	106
2016.04.18	01:00:00	1.85107	1.85178	1.84733	1.84950	6782	5223750000	43
2016.04.18	02:00:00	1.84959	1.85715	1.84793	1.85462	7823	5462518000	35
2016.04.18	03:00:00	1.85458	1.85659	1.85076	1.85226	8077	5936350000	31
2016.04.18	04:00:00	1.85223	1.85230	1.84639	1.84904	8489	5800296000	36
2016.04.18	05:00:00	1.84904	1.85095	1.84590	1.84700	7616	4658888000	31
2016.04.18	06:00:00	1.84709	1.84774	1.84537	1.84583	5651	4661200000	31
2016.04.18	07:00:00	1.84581	1.84820	1.84581	1.84642	5118	3811900000	31
2016.04.18	08:00:00	1.84643	1.84800	1.84578	1.84702	5798	4748400000	32
2016.04.18	09:00:00	1.84702	1.84944	1.84592	1.84846	8711	4068050000	31
2016.04.18	10:00:00	1.84842	1.84978	1.84314	1.84462	11497	6342766775	31
2016.04.18	11:00:00	1.84467	1.84578	1.84231	1.84384	10605	5977030000	31
2016.04.18	12:00:00	1.84382	1.84385	1.84034	1.84077	8668	3724290000	31
2016.04.18	13:00:00	1.84077	1.84228	1.83916	1.84206	9099	3484240000	31
2016.04.18	14:00:00	1.84206	1.84210	1.83801	1.83921	8257	7104703318	31
2016.04.18	15:00:00	1.83921	1.84066	1.83569	1.83855	10582	8157829261	31
2016.04.18	16:00:00	1.83861	1.84311	1.83795	1.84122	11906	5901033471	31
2016.04.18	17:00:00	1.84126	1.84352	1.84041	1.84164	13019	5901699000	31
2016.04.18	18:00:00	1.84168	1.84328	1.83916	1.84268	10040	5106584000	31
2016.04.18	19:00:00	1.84265	1.84306	1.84043	1.84067	7012	3716000000	34
2016.04.18	20:00:00	1.84067	1.84365	1.84048	1.84344	6510	4411050000	36
2016.04.18	21:00:00	1.84342	1.84482	1.84294	1.84315	4886	2533200000	31
2016.04.18	22:00:00	1.84317	1.84359	1.84143	1.84181	4586	2988050000	33
2016.04.18	23:00:00	1.84184	1.84333	1.84132	1.84180	2627	1785787000	32
2016.04.19	00:00:00	1.84042	1.84268	1.84031	1.84139	1539	911200000	71
2016.04.19	01:00:00	1.84139	1.84233	1.84002	1.84030	3629	2988800000	49
2016.04.19	02:00:00	1.84035	1.84127	1.83790	1.83834	5627	4775100000	31
2016.04.19	03:00:00	1.83830	1.84079	1.83684	1.83921	6963	4745850000	35
2016.04.19	04:00:00	1.83921	1.84141	1.83755	1.84057	7570	5924850000	34
2016.04.19	05:00:00	1.84055	1.84140	1.83971	1.83994	6073	4559750000	31
2016.04.19	06:00:00	1.83991	1.84199	1.83898	1.83946	5570	4192400000	36
2016.04.19	07:00:00	1.83944	1.84071	1.83885	1.83940	4431	2632600000	33
2016.04.19	08:00:00	1.83941	1.84003	1.83712	1.83781	5725	3407300000	33
2016.04.19	09:00:00	1.83779	1.83940	1.83673	1.83831	9426	4351320000	31
2016.04.19	10:00:00	1.83836	1.83911	1.83628	1.83677	9958	7482250000	31
2016.04.19	11:00:00	1.83677	1.84331	1.83537	1.84224	9218	6843900000	31
2016.04.19	12:00:00	1.84222	1.84506	1.84071	1.84320	8131	5077115000	31
2016.04.19	13:00:00	1.84324	1.84524	1.84183	1.84400	9570	5772100000	35
2016.04.19	14:00:00	1.84409	1.84565	1.84147	1.84488	9124	6133850000	31
2016.04.19	15:00:00	1.84488	1.84548	1.84100	1.84358	11149	6474308000	31
2016.04.19	16:00:00	1.84358	1.84760	1.84328	1.84436	13324	6497915005	31
2016.04.19	17:00:00	1.84433	1.84635	1.84269	1.84351	12629	5352280000	31
2016.04.19	18:00:00	1.84348	1.84438	1.84099	1.84411	11050	5959747000	31
2016.04.19	19:00:00	1.84404	1.84559	1.84269	1.84394	8034	5313694000	31
2016.04.19	20:00:00	1.84394	1.84428	1.84160	1.84169	5728	3611793000	36
2016.04.19	21:00:00	1.84170	1.84327	1.84134	1.84174	4975	3432250000	31
2016.04.19	22:00:00	1.84162	1.84235	1.84045	1.84118	4416	3215250000	32
2016.04.19	23:00:00	1.84118	1.84271	1.84067	1.84225	2836	2298950000	35
2016.04.20	00:00:00	1.84138	1.84246	1.84082	1.84148	2549	1671200000	87
2016.04.20	01:00:00	1.84148	1.84352	1.84137	1.84303	3871	3074428000	40
2016.04.20	02:00:00	1.84306	1.84532	1.84296	1.84474	3346	2729000000	39
2016.04.20	03:00:00	1.84474	1.84647	1.84231	1.84529	6541	4781298000	36
2016.04.20	04:00:00	1.84529	1.84771	1.84511	1.84644	6493	5883050000	31
2016.04.20	05:00:00	1.84642	1.84738	1.84493	1.84551	5637	4887600000	31
2016.04.20	06:00:00	1.84549	1.84796	1.84449	1.84732	6044	4921400000	36
2016.04.20	07:00:00	1.84732	1.84758	1.84509	1.84534	5813	4710300000	37
2016.04.20	08:00:00	1.84537	1.84796	1.84537	1.84684	6717	5937999000	33
2016.04.20	09:00:00	1.84688	1.84770	1.84447	1.84477	8236	3547250000	31
2016.04.20	10:00:00	1.84474	1.84557	1.84332	1.84385	11033	5399523000	31
2016.04.20	11:00:00	1.84381	1.84382	1.83637	1.83949	11481	5749191000	31
2016.04.20	12:00:00	1.83948	1.84288	1.83816	1.84168	10355	5955854000	31
2016.04.20	13:00:00	1.84165	1.84327	1.83933	1.84047	9449	5616544000	31
2016.04.20	14:00:00	1.84043	1.84102	1.83694	1.83896	9091	4231900000	31
2016.04.20	15:00:00	1.83897	1.84221	1.83816	1.84090	10562	5391635000	31
2016.04.20	16:00:00	1.84087	1.84498	1.84037	1.84415	13758	7782328000	31
2016.04.20	17:00:00	1.84408	1.84503	1.84226	1.84420	14492	7792400000	32
2016.04.20	18:00:00	1.84417	1.84487	1.83669	1.83875	14651	7617447000	31
2016.04.20	19:00:00	1.83873	1.84142	1.83858	1.84132	9048	7066097000	35
2016.04.20	20:00:00	1.84130	1.84163	1.83846	1.83986	9068	6548548000	31
2016.04.20	21:00:00	1.83984	1.84143	1.83787	1.84139	6680	4855040000	36
2016.04.20	22:00:00	1.84139	1.84157	1.83938	1.83943	6407	5419490000	31
2016.04.20	23:00:00	1.83938	1.84012	1.83788	1.83829	3482	2764950000	38
2016.04.21	00:00:00	1.83744	1.83940	1.83707	1.83855	2361	2303250000	58
2016.04.21	01:00:00	1.83862	1.83979	1.83789	1.83858	2943	2518800000	41
2016.04.21	02:00:00	1.83860	1.83869	1.83647	1.83752	3847	3180350000	38
2016.04.21	03:00:00	1.83752	1.83980	1.83656	1.83769	7183	5636266000	34
2016.04.21	04:00:00	1.83767	1.83862	1.83547	1.83657	7792	6554594000	36
2016.04.21	05:00:00	1.83659	1.83845	1.83640	1.83732	6911	5332602392	36
2016.04.21	06:00:00	1.83728	1.83742	1.83469	1.83603	6112	5656442000	37
2016.04.21	07:00:00	1.83604	1.83711	1.83542	1.83643	4330	3507148000	37
2016.04.21	08:00:00	1.83643	1.83720	1.83492	1.83575	5501	4042100000	34
2016.04.21	09:00:00	1.83572	1.83842	1.83552	1.83739	9414	5115532000	31
2016.04.21	10:00:00	1.83741	1.83750	1.83422	1.83440	11400	5584902000	31
2016.04.21	11:00:00	1.83431	1.83516	1.82910	1.83282	10756	4139837000	31
2016.04.21	12:00:00	1.83284	1.83829	1.83235	1.83799	9352	4034285000	31
2016.04.21	13:00:00	1.83796	1.84078	1.83763	1.84048	9299	5894171000	33
2016.04.21	14:00:00	1.84047	1.84387	1.83963	1.84250	10448	6805242000	31
2016.04.21	15:00:00	1.84248	1.84535	1.84091	1.84440	13780	8758762598	31
2016.04.21	16:00:00	1.84442	1.84911	1.84382	1.84644	15833	9086024241	31
2016.04.21	17:00:00	1.84648	1.84734	1.84228	1.84531	14596	8190591000	32
2016.04.21	18:00:00	1.84525	1.84826	1.84375	1.84819	12470	7357035000	31
2016.04.21	19:00:00	1.84819	1.84845	1.84549	1.84758	8023	6108350000	37
2016.04.21	20:00:00	1.84760	1.85202	1.84752	1.85075	6669	4889518000	31
2016.04.21	21:00:00	1.85076	1.85170	1.84943	1.84949	6048	5136250000	39
2016.04.21	22:00:00	1.84946	1.85160	1.84918	1.85049	4628	3482899000	36
2016.04.21	23:00:00	1.85049	1.85131	1.85003	1.85032	3056	1857800000	36
2016.04.22	00:00:00	1.85037	1.85090	1.84883	1.84950	2372	1120800000	65
2016.04.22	01:00:00	1.84953	1.85054	1.84904	1.84904	3383	2320200000	35
2016.04.22	02:00:00	1.84904	1.84964	1.84732	1.84916	3624	3131950000	37
2016.04.22	03:00:00	1.84915	1.84984	1.84444	1.84630	6444	4673600000	31
2016.04.22	04:00:00	1.84633	1.84842	1.84597	1.84742	6131	5255450000	39
2016.04.22	05:00:00	1.84746	1.84973	1.84607	1.84811	6326	5152850000	37
2016.04.22	06:00:00	1.84811	1.85209	1.84799	1.85175	5502	4206850000	39
2016.04.22	07:00:00	1.85174	1.85379	1.85003	1.85251	6559	5125400000	38
2016.04.22	08:00:00	1.85249	1.85266	1.84942	1.84962	6918	5515550000	31
2016.04.22	09:00:00	1.84965	1.85408	1.84830	1.85286	8398	6300374000	34
2016.04.22	10:00:00	1.85283	1.85419	1.85002	1.85256	12278	7357050000	31
2016.04.22	11:00:00	1.85255	1.85398	1.85002	1.85246	9728	6244550000	32
2016.04.22	12:00:00	1.85243	1.85323	1.84902	1.85310	8485	5162971000	31
2016.04.22	13:00:00	1.85311	1.85537	1.85173	1.85506	8700	5603715000	34
2016.04.22	14:00:00	1.85506	1.86015	1.85462	1.85766	10118	6257254000	35
2016.04.22	15:00:00	1.85768	1.86201	1.85723	1.86144	11503	6411890000	31
2016.04.22	16:00:00	1.86144	1.86314	1.85877	1.86055	13290	7084910000	31
2016.04.22	17:00:00	1.86055	1.86592	1.85842	1.86463	13972	8180095000	31
2016.04.22	18:00:00	1.86463	1.86541	1.86247	1.86532	11751	5822500000	31
2016.04.22	19:00:00	1.86530	1.86867	1.86436	1.86841	10096	6682724000	34
2016.04.22	20:00:00	1.86834	1.86897	1.86714	1.86774	7741	6647700000	37
2016.04.22	21:00:00	1.86774	1.87071	1.86756	1.86862	6540	5753795000	37
2016.04.22	22:00:00	1.86860	1.86921	1.86750	1.86849	4498	3872890000	38
2016.04.22	23:00:00	1.86847	1.87060	1.86663	1.86677	2172	1153890000	31
2016.04.25	00:00:00	1.87821	1.87842	1.87338	1.87517	1244	1120500000	54
2016.04.25	01:00:00	1.87517	1.87625	1.87345	1.87445	3793	1955500000	34
2016.04.25	02:00:00	1.87444	1.87497	1.87260	1.87322	2283	1912000000	41
2016.04.25	03:00:00	1.87327	1.87701	1.87310	1.87609	6595	5959100000	34
2016.04.25	04:00:00	1.87611	1.87622	1.87285	1.87594	6590	5087148000	39
2016.04.25	05:00:00	1.87597	1.87605	1.87291	1.87366	6324	4208049000	33
2016.04.25	06:00:00	1.87366	1.87525	1.87324	1.87387	4816	4415649000	37
2016.04.25	07:00:00	1.87387	1.87561	1.87297	1.87352	4555	3793200000	36
2016.04.25	08:00:00	1.87352	1.87404	1.87180	1.87252	6884	6146750000	35
2016.04.25	09:00:00	1.87262	1.87405	1.86877	1.86913	8271	4609800000	31
2016.04.25	10:00:00	1.86913	1.87091	1.86783	1.86939	11323	6886892000	33
2016.04.25	11:00:00	1.86935	1.87183	1.86775	1.87144	9466	5011969000	31
2016.04.25	12:00:00	1.87147	1.87466	1.87023	1.87162	8789	5363356000	31
2016.04.25	13:00:00	1.87149	1.87477	1.87124	1.87330	8742	5246379000	31
2016.04.25	14:00:00	1.87330	1.87873	1.87219	1.87839	9453	5305675000	31
2016.04.25	15:00:00	1.87839	1.87944	1.87473	1.87596	10967	6403909000	31
2016.04.25	16:00:00	1.87604	1.87796	1.87416	1.87689	11336	7314741000	31
2016.04.25	17:00:00	1.87684	1.87724	1.87384	1.87642	10615	7140170000	31
2016.04.25	18:00:00	1.87642	1.87904	1.87603	1.87771	10104	7015210000	31
2016.04.25	19:00:00	1.87768	1.87945	1.87678	1.87774	7132	4670000000	31
2016.04.25	20:00:00	1.87776	1.87952	1.87753	1.87774	5867	3850200000	33
2016.04.25	21:00:00	1.87774	1.87875	1.87679	1.87785	5728	4088850000	31
2016.04.25	22:00:00	1.87781	1.87861	1.87737	1.87787	4028	2898100000	42
2016.04.25	23:00:00	1.87787	1.87814	1.87643	1.87643	2916	2353550000	42
2016.04.26	00:00:00	1.87660	1.87736	1.87617	1.87693	2477	1196100000	75
2016.04.26	01:00:00	1.87694	1.87756	1.87639	1.87696	2879	2610659000	44
2016.04.26	02:00:00	1.87686	1.87759	1.87590	1.87752	3651	2743300000	36
2016.04.26	03:00:00	1.87750	1.87869	1.87631	1.87860	6220	4621898000	37
2016.04.26	04:00:00	1.87860	1.88021	1.87786	1.87978	6683	5285045000	34
2016.04.26	05:00:00	1.87978	1.88014	1.87703	1.87896	6907	5864500000	33
2016.04.26	06:00:00	1.87896	1.88016	1.87826	1.87954	6117	4707795000	38
2016.04.26	07:00:00	1.87954	1.88074	1.87828	1.88065	5055	4532400000	42
2016.04.26	08:00:00	1.88067	1.88073	1.87897	1.87958	5566	4313226000	31
2016.04.26	09:00:00	1.87956	1.88244	1.87839	1.88217	8590	4502040000	31
2016.04.26	10:00:00	1.88215	1.88594	1.87706	1.87819	12891	9246168000	31
2016.04.26	11:00:00	1.87821	1.88266	1.87765	1.88253	10982	8882144000	31
2016.04.26	12:00:00	1.88253	1.88316	1.87915	1.88159	10546	8270587000	31
2016.04.26	13:00:00	1.88159	1.88343	1.87999	1.88201	9070	6352991000	35
2016.04.26	14:00:00	1.88201	1.88368	1.88093	1.88261	8819	6103049000	33
2016.04.26	15:00:00	1.88268	1.88820	1.88268	1.88760	10785	6784605000	31
2016.04.26	16:00:00	1.88760	1.88822	1.88298	1.88636	12546	8098015000	31
2016.04.26	17:00:00	1.88640	1.88904	1.88336	1.88356	12535	5624655000	31
2016.04.26	18:00:00	1.88362	1.88731	1.88356	1.88723	10086	3936196000	31
2016.04.26	19:00:00	1.88715	1.88761	1.88479	1.88499	7720	6330000000	31
2016.04.26	20:00:00	1.88505	1.88528	1.88240	1.88298	5788	4356440000	36
2016.04.26	21:00:00	1.88297	1.88388	1.88215	1.88386	4629	3285770000	35
2016.04.26	22:00:00	1.88385	1.88388	1.88145	1.88256	4416	3195340000	35
2016.04.26	23:00:00	1.88257	1.88301	1.88041	1.88096	3629	2479700000	39
2016.04.27	00:00:00	1.88015	1.88158	1.87884	1.88121	2038	957350000	68
2016.04.27	01:00:00	1.88128	1.88198	1.88041	1.88192	3313	2263700000	43
2016.04.27	02:00:00	1.88190	1.88202	1.88065	1.88121	3363	2826500000	41
2016.04.27	03:00:00	1.88122	1.88214	1.87967	1.88077	5689	4063563170	38
2016.04.27	04:00:00	1.88076	1.90304	1.87791	1.90205	10212	7999906000	31
2016.04.27	05:00:00	1.90199	1.90521	1.90176	1.90342	8306	5985419000	31
2016.04.27	06:00:00	1.90342	1.91031	1.90331	1.90907	7780	6058046000	31
2016.04.27	07:00:00	1.90913	1.91219	1.90796	1.90983	5314	5305564000	31
2016.04.27	08:00:00	1.90982	1.91098	1.90668	1.90850	5682	5755600000	36
2016.04.27	09:00:00	1.90850	1.91741	1.90800	1.91737	9570	5536491000	31
2016.04.27	10:00:00	1.91744	1.92000	1.91504	1.91517	10808	6319232000	32
2016.04.27	11:00:00	1.91520	1.91682	1.90733	1.91317	11552	6943372000	31
2016.04.27	12:00:00	1.91318	1.91898	1.91274	1.91817	9718	6303370000	33
2016.04.27	13:00:00	1.91817	1.92260	1.91767	1.92011	8917	7064680000	31
2016.04.27	14:00:00	1.92011	1.92253	1.91871	1.92022	8208	5794050000	31
2016.04.27	15:00:00	1.92020	1.92303	1.91440	1.91582	10175	6893783000	31
2016.04.27	16:00:00	1.91576	1.91915	1.91508	1.91809	10348	6806450000	31
2016.04.27	17:00:00	1.91804	1.92130	1.91753	1.91816	11449	5020672000	31
2016.04.27	18:00:00	1.91818	1.91967	1.91548	1.91640	9912	5087360000	31
2016.04.27	19:00:00	1.91640	1.91740	1.91554	1.91641	6193	3265700000	31
2016.04.27	20:00:00	1.91641	1.91778	1.91467	1.91528	7363	5127249000	32
2016.04.27	21:00:00	1.91618	1.92064	1.91398	1.91876	14229	7983570000	31
2016.04.27	22:00:00	1.91874	1.91914	1.91588	1.91793	6549	3950850000	31
2016.04.27	23:00:00	1.91791	1.91824	1.91354	1.91466	4052	2133148000	31
2016.04.28	00:00:00	1.90788	1.91931	1.90788	1.91316	3639	3013600000	77
2016.04.28	01:00:00	1.91316	1.91384	1.91186	1.91212	5727	3994600000	42
2016.04.28	02:00:00	1.91211	1.91328	1.91164	1.91194	4099	3328350000	39
2016.04.28	03:00:00	1.91192	1.91454	1.91144	1.91428	6702	5623800000	35
2016.04.28	04:00:00	1.91428	1.91623	1.91323	1.91429	7226	4631600000	33
2016.04.28	05:00:00	1.91429	1.91528	1.91292	1.91414	6505	5037150000	35
2016.04.28	06:00:00	1.91414	1.91710	1.91306	1.91344	9322	5748050000	31
2016.04.28	07:00:00	1.91344	1.91445	1.90935	1.91109	7509	6415650000	34
2016.04.28	08:00:00	1.91108	1.91171	1.90858	1.90959	7342	6501450000	33
2016.04.28	09:00:00	1.90959	1.91112	1.90463	1.90497	12376	6980839000	31
2016.04.28	10:00:00	1.90495	1.91072	1.90488	1.90941	11539	7119575000	32
2016.04.28	11:00:00	1.90947	1.91422	1.90905	1.91215	10402	6517889000	31
2016.04.28	12:00:00	1.91211	1.91406	1.90984	1.91000	8890	5350550000	31
2016.04.28	13:00:00	1.91000	1.91087	1.90826	1.90969	8701	5785650000	34
2016.04.28	14:00:00	1.90969	1.91415	1.90856	1.91361	8563	6731500000	31
2016.04.28	15:00:00	1.91365	1.91708	1.91276	1.91381	9710	4858150000	31
2016.04.28	16:00:00	1.91383	1.91588	1.91127	1.91143	10730	5914400000	32
2016.04.28	17:00:00	1.91148	1.91349	1.90898	1.91032	11451	6375799000	31
2016.04.28	18:00:00	1.91031	1.91170	1.90776	1.91012	9778	5617900000	31
2016.04.28	19:00:00	1.91007	1.91215	1.90928	1.91164	6908	3945140000	36
2016.04.28	20:00:00	1.91170	1.91276	1.91008	1.91051	6858	4017745000	33
2016.04.28	21:00:00	1.91054	1.91328	1.91040	1.91307	6557	3166400000	36
2016.04.28	22:00:00	1.91307	1.91583	1.91225	1.91531	6679	4565450000	35
2016.04.28	23:00:00	1.91534	1.91623	1.91407	1.91501	2915	1497950000	38
2016.04.29	00:00:00	1.91457	1.91530	1.91040	1.91424	1220	3535895292	24
2016.04.29	01:00:00	1.91417	1.91623	1.91407	1.91510	5705	4610150000	40
2016.04.29	02:00:00	1.91508	1.91551	1.91379	1.91399	3207	2477250000	44
2016.04.29	03:00:00	1.91406	1.91628	1.91344	1.91566	6117	4956150000	33
2016.04.29	04:00:00	1.91562	1.91822	1.91376	1.91584	8518	6331149000	34
2016.04.29	05:00:00	1.91584	1.91698	1.91481	1.91510	5061	3224349000	34
2016.04.29	06:00:00	1.91484	1.91559	1.91383	1.91394	5106	3261489000	38
2016.04.29	07:00:00	1.91397	1.91527	1.91250	1.91318	5568	3476200000	35
2016.04.29	08:00:00	1.91319	1.91380	1.91072	1.91272	6430	3446347000	37
2016.04.29	09:00:00	1.91269	1.91482	1.91147	1.91280	8090	4303200000	31
2016.04.29	10:00:00	1.91276	1.91577	1.91234	1.91324	11163	7236700000	32
2016.04.29	11:00:00	1.91329	1.91649	1.91041	1.91153	9549	6898000000	35
2016.04.29	12:00:00	1.91147	1.91360	1.90875	1.91054	8503	5838626000	35
2016.04.29	13:00:00	1.91056	1.91409	1.91056	1.91351	8596	5998800000	37
2016.04.29	14:00:00	1.91352	1.91633	1.91249	1.91342	8727	5742851000	33
2016.04.29	15:00:00	1.91349	1.91797	1.91316	1.91643	11223	6830150000	31
2016.04.29	16:00:00	1.91645	1.92220	1.91632	1.92198	10771	5606860000	34
2016.04.29	17:00:00	1.92201	1.92324	1.91673	1.91920	12222	5258560000	31
2016.04.29	18:00:00	1.91915	1.92445	1.91808	1.92117	12485	7163728000	31
2016.04.29	19:00:00	1.92119	1.92367	1.92057	1.92364	7812	5468826000	33
2016.04.29	20:00:00	1.92361	1.92451	1.92204	1.92228	8074	3802550000	31
2016.04.29	21:00:00	1.92231	1.92313	1.92069	1.92257	7645	5713748000	37
2016.04.29	22:00:00	1.92266	1.92266	1.91949	1.92135	5844	3817400000	37
2016.04.29	23:00:00	1.92133	1.92205	1.91871	1.91999	2451	1328700000	31
2016.05.02	00:00:00	1.91955	1.92142	1.91700	1.91721	1038	958750000	72
2016.05.02	01:00:00	1.91721	1.91829	1.91634	1.91763	4699	4575850000	41
2016.05.02	02:00:00	1.91790	1.91825	1.91626	1.91718	5798	3898250000	34
2016.05.02	03:00:00	1.91723	1.91985	1.91675	1.91951	7777	6947000000	37
2016.05.02	04:00:00	1.91953	1.92131	1.91829	1.92045	5957	5365550000	31
2016.05.02	05:00:00	1.92045	1.92110	1.91919	1.91986	5128	3444250000	31
2016.05.02	06:00:00	1.91988	1.92195	1.91988	1.92070	4928	3806749000	35
2016.05.02	07:00:00	1.92069	1.92315	1.92039	1.92231	4620	3410946000	34
2016.05.02	08:00:00	1.92232	1.92364	1.92052	1.92072	5360	4593100000	33
2016.05.02	09:00:00	1.92071	1.92225	1.91970	1.92074	6352	3979440000	33
2016.05.02	10:00:00	1.92077	1.92344	1.91702	1.92031	8246	5399300000	31
2016.05.02	11:00:00	1.92031	1.92182	1.91820	1.91947	5946	5010090000	37
2016.05.02	12:00:00	1.91948	1.91948	1.91599	1.91644	6992	6570150000	38
2016.05.02	13:00:00	1.91644	1.91705	1.91315	1.91656	7834	6917350000	36
2016.05.02	14:00:00	1.91655	1.91860	1.91528	1.91832	7408	4195350000	35
2016.05.02	15:00:00	1.91824	1.92105	1.91717	1.92051	9021	4991092000	33
2016.05.02	16:00:00	1.92048	1.92614	1.91929	1.92614	10329	5153332000	33
2016.05.02	17:00:00	1.92589	1.92689	1.92280	1.92441	13045	5576200000	31
2016.05.02	18:00:00	1.92440	1.92459	1.91881	1.91887	10563	6247770000	31
2016.05.02	19:00:00	1.91890	1.91993	1.91618	1.91686	7679	5531650000	31
2016.05.02	20:00:00	1.91689	1.91812	1.91505	1.91545	6673	3991250000	34
2016.05.02	21:00:00	1.91545	1.91672	1.91455	1.91576	5497	3916250000	31
2016.05.02	22:00:00	1.91571	1.91591	1.91394	1.91428	3757	2953650000	37
2016.05.02	23:00:00	1.91427	1.91485	1.91231	1.91296	2538	2152900000	31
2016.05.03	00:00:00	1.91295	1.91437	1.91205	1.91309	1533	1191199000	61
2016.05.03	01:00:00	1.91308	1.91394	1.91223	1.91232	3216	2934700000	37
2016.05.03	02:00:00	1.91232	1.91398	1.91158	1.91313	3614	3419998000	31
2016.05.03	03:00:00	1.91313	1.91340	1.91008	1.91098	6121	5091950000	32
2016.05.03	04:00:00	1.91105	1.91221	1.90758	1.90810	7059	4951897000	32
2016.05.03	05:00:00	1.90811	1.90819	1.90491	1.90620	7048	4905200000	31
2016.05.03	06:00:00	1.90621	1.90661	1.90423	1.90556	5647	4247250000	32
2016.05.03	07:00:00	1.90556	1.94201	1.90180	1.94071	10834	7353698000	31
2016.05.03	08:00:00	1.94073	1.94109	1.93615	1.93910	8308	7019600000	31
2016.05.03	09:00:00	1.93904	1.94349	1.93870	1.94068	11950	6890730000	31
2016.05.03	10:00:00	1.94068	1.94105	1.93338	1.93524	13600	7767338000	31
2016.05.03	11:00:00	1.93526	1.93920	1.93399	1.93640	12920	8882171000	31
2016.05.03	12:00:00	1.93629	1.94291	1.93559	1.93933	11223	8026807000	31
2016.05.03	13:00:00	1.93931	1.94051	1.93654	1.93980	10226	8473544000	31
2016.05.03	14:00:00	1.93975	1.94072	1.93279	1.93482	10853	7818431000	31
2016.05.03	15:00:00	1.93482	1.94442	1.93396	1.94175	12759	7873400000	31
2016.05.03	16:00:00	1.94180	1.94437	1.94056	1.94323	11683	6462043000	31
2016.05.03	17:00:00	1.94323	1.94461	1.93572	1.93888	14307	6022165000	31
2016.05.03	18:00:00	1.93886	1.94097	1.93709	1.94077	12324	7022490000	31
2016.05.03	19:00:00	1.94077	1.94240	1.93987	1.94235	7768	4771499000	31
2016.05.03	20:00:00	1.94237	1.94310	1.94094	1.94294	6878	4719180000	33
2016.05.03	21:00:00	1.94294	1.94342	1.94153	1.94186	6846	4341847000	36
2016.05.03	22:00:00	1.94187	1.94251	1.93999	1.94099	5456	4098348000	33
2016.05.03	23:00:00	1.94104	1.94234	1.94016	1.94176	3749	2456250000	31
2016.05.04	00:00:00	1.94123	1.94216	1.94078	1.94157	2106	1275350000	53
2016.05.04	01:00:00	1.94159	1.94242	1.93879	1.93971	5873	3995549000	36
2016.05.04	02:00:00	1.93978	1.94040	1.93864	1.94010	3983	2977150000	35
2016.05.04	03:00:00	1.94011	1.94026	1.93678	1.93900	5722	4319648000	36
2016.05.04	04:00:00	1.93900	1.94489	1.93771	1.94131	8342	5399188000	31
2016.05.04	05:00:00	1.94131	1.94310	1.93848	1.93983	7421	4664800000	33
2016.05.04	06:00:00	1.93983	1.94040	1.93781	1.93861	6169	4607799000	35
2016.05.04	07:00:00	1.93852	1.93954	1.93631	1.93937	5316	3875549000	34
2016.05.04	08:00:00	1.93937	1.94035	1.93758	1.93871	4486	3174746000	31
2016.05.04	09:00:00	1.93874	1.94024	1.93680	1.93973	9460	3750844000	31
2016.05.04	10:00:00	1.93969	1.94045	1.93384	1.93714	11538	5859249000	32
2016.05.04	11:00:00	1.93714	1.93803	1.93305	1.93492	11039	6005897000	31
2016.05.04	12:00:00	1.93480	1.93982	1.93297	1.93787	11101	5860487000	31
2016.05.04	13:00:00	1.93787	1.93945	1.93635	1.93768	8554	5132738000	31
2016.05.04	14:00:00	1.93768	1.93914	1.93583	1.93881	8999	4296810000	31
2016.05.04	15:00:00	1.93890	1.94282	1.93746	1.93874	13901	9007511221	31
2016.05.04	16:00:00	1.93869	1.94001	1.93733	1.93844	12575	8242450000	31
2016.05.04	17:00:00	1.93829	1.94040	1.93664	1.93805	16333	9300831000	31
2016.05.04	18:00:00	1.93801	1.94244	1.93581	1.94199	12373	7127068000	31
2016.05.04	19:00:00	1.94199	1.94315	1.94073	1.94278	8088	4588996000	31
2016.05.04	20:00:00	1.94278	1.94406	1.94240	1.94359	6685	3771250000	38
